6680	0.200000	0.058820
6690	0.200000	0.055937
6700	0.150000	0.065017
6710	0.150000	0.061830
6720	0.150000	0.048109
6730	0.100000	0.045751
6740	0.350000	0.064995
6750	0.150000	0.061809
6760	0.300000	0.058780
6770	0.300000	0.055899
6780	0.450000	0.043494
6790	0.400000	0.061789
6800	0.100000	0.058760
6810	0.100000	0.068298
6820	0.200000	0.053142
6830	0.350000	0.050537
6840	0.150000	0.058741
6850	0.350000	0.055862
6860	0.150000	0.064929
6870	0.150000	0.061747
6880	0.250000	0.071770
6890	0.150000	0.068253
6900	0.000000	0.064907
6910	0.200000	0.075443
6920	0.250000	0.087689
6930	0.150000	0.068230
6940	0.250000	0.064886
6950	0.050000	0.092178
6960	0.350000	0.071722
6970	0.300000	0.083364
6980	0.150000	0.079278
6990	0.150000	0.075393
7000	0.350000	0.071698
7010	0.200000	0.068184
7020	0.200000	0.064842
7030	0.100000	0.092116
7040	0.100000	0.071674
7050	0.300000	0.055768
7060	0.300000	0.064820
7070	0.350000	0.075342
7080	0.300000	0.071649
7090	0.350000	0.055749
7100	0.100000	0.064799
7110	0.350000	0.061623
7120	0.200000	0.071625
7130	0.050000	0.055730
7140	0.150000	0.043363
7150	0.150000	0.061602
7160	0.250000	0.058583
7170	0.300000	0.055712
7180	0.250000	0.064755
7190	0.150000	0.041224
7200	0.050000	0.071577
7210	0.200000	0.045567
7220	0.050000	0.064733
7230	0.200000	0.075241
7240	0.200000	0.071553
7250	0.050000	0.055674
7260	0.150000	0.043319
7270	0.250000	0.050351
7280	0.100000	0.047883
7290	0.300000	0.055656
7300	0.150000	0.043305
7310	0.200000	0.050334
7320	0.100000	0.058504
7330	0.300000	0.045521
7340	0.200000	0.052910
7350	0.100000	0.050317
7360	0.250000	0.058485
7370	0.150000	0.037232
7380	0.300000	0.052892
7390	0.250000	0.075140
7400	0.050000	0.058465
7410	0.100000	0.067955
7420	0.200000	0.052875
7430	0.200000	0.050283
7440	0.600000	0.047819
7450	0.100000	0.055581
7460	0.300000	0.052857
7470	0.350000	0.061437
7480	0.300000	0.058426
7490	0.300000	0.067909
7500	0.200000	0.052839
7510	0.200000	0.050249
7520	0.200000	0.047787
7530	0.200000	0.055544
7540	0.250000	0.064559
7550	0.000000	0.061395
7560	0.200000	0.047771
7570	0.300000	0.055525
7580	0.150000	0.052804
7590	0.400000	0.050216
7600	0.050000	0.058367
7610	0.200000	0.045414
7620	0.250000	0.052786
7630	0.250000	0.050199
7640	0.300000	0.047739
7650	0.200000	0.037145
7660	0.150000	0.052768
7670	0.400000	0.061334
7680	0.050000	0.039046
7690	0.250000	0.055469
7700	0.000000	0.064473
7710	0.200000	0.041044
7720	0.300000	0.047707
7730	0.250000	0.067773
7740	0.550000	0.043145
7750	0.100000	0.041030
7760	0.150000	0.071241
7770	0.150000	0.055432
7780	0.100000	0.064429
7790	0.300000	0.061272
7800	0.150000	0.039006
7810	0.400000	0.055413
7820	0.200000	0.043116
7830	0.350000	0.050115
7840	0.350000	0.038993
7850	0.150000	0.045323
7860	0.300000	0.052680
7870	0.400000	0.061231
7880	0.200000	0.058230
7890	0.250000	0.055376
7900	0.000000	0.052662
7910	0.250000	0.061210
7920	0.100000	0.071146
7930	0.100000	0.055357
7940	0.200000	0.043072
7950	0.100000	0.040962
7960	0.050000	0.058191
7970	0.350000	0.055339
7980	0.100000	0.064321
7990	0.150000	0.061169
8000	0.100000	0.047594
8010	0.100000	0.067613
8020	0.200000	0.064300
8030	0.400000	0.050030
8040	0.250000	0.058151
8050	0.150000	0.055301
8060	0.350000	0.064278
8070	0.300000	0.040920
8080	0.200000	0.047562
8090	0.250000	0.055283
8100	0.200000	0.043015
8110	0.250000	0.049997
8120	0.100000	0.058112
8130	0.200000	0.036995
8140	0.300000	0.052556
8150	0.050000	0.040893
8160	0.600000	0.047531
8170	0.300000	0.082528
8180	0.100000	0.064213
8190	0.450000	0.049963
8200	0.200000	0.047515
8210	0.300000	0.067500
8220	0.100000	0.052520
8230	0.250000	0.074611
8240	0.250000	0.070955
8250	0.250000	0.082472
8260	0.050000	0.078430
8270	0.200000	0.061025
8280	0.200000	0.070931
8290	0.200000	0.067455
8300	0.250000	0.064149
8310	0.050000	0.074561
8320	0.200000	0.047467
8330	0.150000	0.055172
8340	0.450000	0.064127
8350	0.250000	0.049896
8360	0.200000	0.070883
8370	0.100000	0.055153
8380	0.150000	0.052450
8390	0.200000	0.074511
8400	0.100000	0.070859
8410	0.150000	0.067387
8420	0.300000	0.052432
8430	0.200000	0.049863
8440	0.300000	0.047419
8450	0.100000	0.067364
8460	0.300000	0.064062
8470	0.150000	0.049846
8480	0.250000	0.057937
8490	0.200000	0.055097
8500	0.150000	0.052397
8510	0.200000	0.049829
8520	0.150000	0.057917
8530	0.200000	0.055079
8540	0.200000	0.064019
8550	0.150000	0.040756
8560	0.200000	0.047371
8570	0.200000	0.055060
8580	0.150000	0.042842
8590	0.200000	0.049796
8600	0.050000	0.047355
8610	0.150000	0.045034
8620	0.300000	0.052344
8630	0.300000	0.049779
8640	0.150000	0.047339
8650	0.050000	0.055023
8660	0.250000	0.063955
8670	0.200000	0.040715
8680	0.200000	0.070693
8690	0.100000	0.055005
8700	0.150000	0.052309
8710	0.200000	0.060800
8720	0.100000	0.057820
8730	0.250000	0.054986
8740	0.200000	0.052292
8750	0.150000	0.060780
8760	0.300000	0.057801
8770	0.250000	0.067183
8780	0.300000	0.063890
8790	0.000000	0.060759
8800	0.050000	0.070622
8810	0.250000	0.082085
8820	0.100000	0.063869
8830	0.200000	0.060739
8840	0.150000	0.057762
8850	0.150000	0.054931
8860	0.450000	0.052239
8870	0.200000	0.049679
8880	0.300000	0.057743
8890	0.300000	0.054913
8900	0.100000	0.063826
8910	0.150000	0.049662
8920	0.350000	0.057723
8930	0.250000	0.067093
8940	0.050000	0.052204
8950	0.200000	0.060678
8960	0.250000	0.057704
8970	0.150000	0.054876
8980	0.450000	0.042698
8990	0.150000	0.049629
9000	0.050000	0.047196
9010	0.250000	0.054857
9020	0.150000	0.052169
9030	0.300000	0.049612
9040	0.500000	0.047180
9050	0.200000	0.054839
9060	0.050000	0.052151
9070	0.250000	0.060616
9080	0.400000	0.047165
9090	0.200000	0.044853
9100	0.150000	0.052134
9110	0.200000	0.049579
9120	0.400000	0.057626
9130	0.250000	0.066980
9140	0.450000	0.042640
9150	0.200000	0.049562
9160	0.050000	0.070408
9170	0.250000	0.066958
9180	0.200000	0.042626
9190	0.150000	0.040537
9200	0.150000	0.047117
9210	0.300000	0.081810
9220	0.250000	0.063655
9230	0.300000	0.060535
9240	0.350000	0.047101
9250	0.100000	0.054747
9260	0.150000	0.052064
9270	0.450000	0.040510
9280	0.200000	0.070337
9290	0.400000	0.054728
9300	0.000000	0.042583
9310	0.100000	0.049495
9320	0.250000	0.038511
9330	0.250000	0.066868
9340	0.150000	0.063591
9350	0.100000	0.049479
9360	0.400000	0.038499
9370	0.200000	0.044748
9380	0.300000	0.063569
9390	0.250000	0.073888
9400	0.050000	0.038486
9410	0.350000	0.054673
9420	0.250000	0.063548
9430	0.350000	0.060433
9440	0.400000	0.070243
9450	0.100000	0.054655
9460	0.300000	0.077644
9470	0.400000	0.049429
9480	0.200000	0.047006
9490	0.200000	0.044703
9500	0.100000	0.042512
9510	0.250000	0.049412
9520	0.150000	0.046991
9530	0.350000	0.054618
9540	0.150000	0.051941
9550	0.100000	0.040415
9560	0.400000	0.038434
9570	0.200000	0.036550
9580	0.250000	0.051924
9590	0.350000	0.049379
9600	0.150000	0.038421
9610	0.300000	0.044658
9620	0.300000	0.051906
9630	0.450000	0.049362
9640	0.250000	0.046943
9650	0.150000	0.036526
9660	0.100000	0.042455
9670	0.150000	0.033033
9680	0.300000	0.038395
9690	0.250000	0.044628
9700	0.150000	0.051872
9710	0.200000	0.049329
9720	0.300000	0.057337
9730	0.150000	0.044613
9740	0.150000	0.042426
9750	0.150000	0.049313
9760	0.300000	0.057317
9770	0.350000	0.054508
9780	0.150000	0.051837
9790	0.150000	0.033000
9800	0.050000	0.038357
9810	0.400000	0.044583
9820	0.350000	0.051819
9830	0.100000	0.060231
9840	0.200000	0.046864
9850	0.000000	0.044568
9860	0.450000	0.042383
9870	0.050000	0.040306
9880	0.250000	0.057260
9890	0.200000	0.044553
9900	0.050000	0.042369
9910	0.300000	0.040293
9920	0.300000	0.046833
9930	0.350000	0.054435
9940	0.250000	0.063271
9950	0.200000	0.040279
9960	0.300000	0.046817
9970	0.150000	0.044523
9980	0.250000	0.042341
9990	0.150000	0.040266
10000	0.200000	0.025634
