,Planet$_b$,Period$_b$,"T$_0,$$_b$",$\sqrt{e}\cos \omega$$_b$,$\sqrt{e}\sin \omega$$_b$,i$_b$,$\Omega$$_b$,"M$_{jup,}$$_b$",R$_p$/R$_s$$_b$,Planet$_c$,Period$_c$,"T$_0,$$_c$",$\sqrt{e}\cos \omega$$_c$,$\sqrt{e}\sin \omega$$_c$,i$_c$,$\Omega$$_c$,"M$_{jup,}$$_c$",R$_p$/R$_s$$_c$,Planet$_d$,Period$_d$,"T$_0,$$_d$",$\sqrt{e}\cos \omega$$_d$,$\sqrt{e}\sin \omega$$_d$,i$_d$,$\Omega$$_d$,"M$_{jup,}$$_d$",R$_p$/R$_s$$_d$,M$_s$,R$_s$,c$_1$,c$_2$,dilute,chisq,Chain#
5,0.1,2.507947799025616,2021.0714320342015,0.0,0.0,89.47737347290199,0.0,0.010564429296868,0.012325341198998,0.2,7.922343921941574,2027.9029949722567,-0.088971582034522,-0.341340363135132,88.38185785753224,0.0,0.102347540340544,0.077125671011869,0.3,11.89766990600811,2020.0017835839408,-0.043412346830625,-0.390160074139064,88.78312838602504,0.0,0.035978902589105,0.045861895804447,0.900187821828566,0.874329972095739,0.313190868974494,0.337071741557571,0.0,3486.03833915849,23
6,0.1,2.508065116454222,2021.070292708928,0.0,0.0,89.6251406344211,0.0,0.009980479109012,0.012132379505316,0.2,7.922319000548242,2027.9028375142584,-0.091820190757234,-0.361718554954585,88.36686347506689,0.0,0.103155496221042,0.077282310774777,0.3,11.898053212690863,2020.0016073321844,-0.046839573033211,-0.405017323999164,88.77926642896087,0.0,0.036504505631855,0.046132503631639,0.90174532061432,0.872417181368211,0.313970072313831,0.340071675151682,0.0,3483.59215202928,23
0,0.1,2.507920881950528,2021.070678069532,0.0,0.0,89.91986559123868,0.0,1.6891095607e-05,0.012093735366359,0.2,7.922373852652779,2027.902788668798,-0.115302260077142,-0.355690921702122,88.40846179652267,0.0,0.100252607113933,0.077382631400161,0.3,11.897966980813182,2020.0010127402168,-0.060091798359029,-0.394794957135159,88.82272148536586,0.0,0.035264093811995,0.04586867926308,0.898957761998861,0.883071165552264,0.302268228661383,0.363043337551288,0.0,6519.66791508308,24
1,0.1,2.507920881950528,2021.070678069532,0.0,0.0,89.91986559123868,0.0,1.6891095607e-05,0.012093735366359,0.2,7.922373852652779,2027.902788668798,-0.115302260077142,-0.355690921702122,88.40846179652267,0.0,0.100252607113933,0.077382631400161,0.3,11.897966980813182,2020.0010127402168,-0.060091798359029,-0.394794957135159,88.82272148536586,0.0,0.035264093811995,0.04586867926308,0.898957761998861,0.883071165552264,0.302268228661383,0.363043337551288,0.0,6519.66791508308,24
2,0.1,2.507920881950528,2021.070678069532,0.0,0.0,89.91986559123868,0.0,1.6891095607e-05,0.012093735366359,0.2,7.922373852652779,2027.902788668798,-0.115302260077142,-0.355690921702122,88.40846179652267,0.0,0.100252607113933,0.077382631400161,0.3,11.897966980813182,2020.0010127402168,-0.060091798359029,-0.394794957135159,88.82272148536586,0.0,0.035264093811995,0.04586867926308,0.898957761998861,0.883071165552264,0.302268228661383,0.363043337551288,0.0,6519.66791508308,24
3,0.1,2.507811436843589,2021.0705878781228,0.0,0.0,89.87192333036909,0.0,0.003441359516617,0.012121031074756,0.2,7.922297669324387,2027.9029679932112,-0.115854406581075,-0.347679425267344,88.40167632267655,0.0,0.102659906704883,0.076982956818106,0.3,11.897775015111051,2020.0011173169128,-0.063627602950796,-0.39605419190912,88.82987251976759,0.0,0.035870279562407,0.04524711604414,0.899822067030904,0.872023258407418,0.33089077828665,0.374747202803518,0.0,3483.93322349107,24
4,0.1,2.508415950745138,2021.0725569340727,0.0,0.0,89.89565726068278,0.0,0.006105645467364,0.012294361543767,0.2,7.922287858217874,2027.902891662358,-0.119744091718465,-0.339263964995026,88.48420606923705,0.0,0.104041134486039,0.076525543344016,0.3,11.897608177946177,2020.0016560719469,-0.064539473032154,-0.389775859300541,88.87530453276241,0.0,0.034667866771013,0.045435893223931,0.903479001524645,0.86029373282333,0.351901869638366,0.3505459299002,0.0,3476.44027216373,24
5,0.1,2.508318788841575,2021.0726157363545,0.0,0.0,89.45048018966237,0.0,0.010709038658763,0.01300494528333,0.2,7.922304603430328,2027.9027849571935,-0.113491217721998,-0.330376103635293,88.42589285904131,0.0,0.103739618696704,0.076642169323906,0.3,11.897622198355934,2020.0020582233735,-0.059136722893884,-0.382932843413063,88.82736587041619,0.0,0.034446081286223,0.045520471288568,0.902652586226562,0.871537510886129,0.316375861240951,0.384485927442371,0.0,3481.44839130651,24
6,0.1,2.508042301859801,2021.0731468909464,0.0,0.0,89.33414148655747,0.0,0.013494882644842,0.012026688091136,0.2,7.922364836747086,2027.9029090692072,-0.110593548499724,-0.316325639721018,88.50304827123574,0.0,0.101780903458764,0.076522540139933,0.3,11.897389730726852,2020.001992516008,-0.055596525194718,-0.372667443180154,88.88148003524485,0.0,0.034765471788304,0.045473481716931,0.898769361352975,0.85898833541814,0.390622741102682,0.268041330629333,0.0,3471.12891087066,24
0,0.1,2.50792062200809,2021.0706780383568,0.0,0.0,89.91985879279446,0.0,9.55578356e-07,0.012123282600592,0.2,7.922373806676395,2027.9027886552583,-0.115299857896744,-0.355692393692232,88.40848972879547,0.0,0.100267288681432,0.077407747272504,0.3,11.897966948113783,2020.0010128517276,-0.060090661924889,-0.394792324580332,88.82272442153553,0.0,0.03522814162017,0.04585970929963,0.898957718152288,0.883068835680088,0.302267054911983,0.363045182300442,0.0,6532.37304130655,25
1,0.1,2.50792062200809,2021.0706780383568,0.0,0.0,89.91985879279446,0.0,9.55578356e-07,0.012123282600592,0.2,7.922373806676395,2027.9027886552583,-0.115299857896744,-0.355692393692232,88.40848972879547,0.0,0.100267288681432,0.077407747272504,0.3,11.897966948113783,2020.0010128517276,-0.060090661924889,-0.394792324580332,88.82272442153553,0.0,0.03522814162017,0.04585970929963,0.898957718152288,0.883068835680088,0.302267054911983,0.363045182300442,0.0,6532.37304130655,25
2,0.1,2.50792062200809,2021.0706780383568,0.0,0.0,89.91985879279446,0.0,9.55578356e-07,0.012123282600592,0.2,7.922373806676395,2027.9027886552583,-0.115299857896744,-0.355692393692232,88.40848972879547,0.0,0.100267288681432,0.077407747272504,0.3,11.897966948113783,2020.0010128517276,-0.060090661924889,-0.394792324580332,88.82272442153553,0.0,0.03522814162017,0.04585970929963,0.898957718152288,0.883068835680088,0.302267054911983,0.363045182300442,0.0,6532.37304130655,25
3,0.1,2.507807852900842,2021.0699377401609,0.0,0.0,89.78994872334006,0.0,0.004975768581603,0.012114059174024,0.2,7.922333947322668,2027.9029090860877,-0.121201128460197,-0.347932972967523,88.40473494306657,0.0,0.103258903576907,0.076988556461777,0.3,11.897612472255132,2020.000886091628,-0.068427741882673,-0.397257693163588,88.81705016388352,0.0,0.035908280128802,0.045725186491481,0.899547686918984,0.869797293037625,0.320759163696325,0.370597064819283,0.0,3490.0783241672,25
4,0.1,2.508299190415603,2021.0697844453305,0.0,0.0,89.84693302122756,0.0,0.004762369493922,0.012036757327405,0.2,7.922293743991438,2027.9028837893527,-0.139692244329532,-0.350385881090011,88.47845695150274,0.0,0.10325526470154,0.07618817553784,0.3,11.897904270221554,2020.0014725914607,-0.082173823858352,-0.399602306399999,88.86765636807522,0.0,0.036130638502483,0.045412312882877,0.901729344773794,0.861810576694911,0.346792591309691,0.403606918645066,0.0,3483.95439728559,25
5,0.1,2.508176998381284,2021.070433853406,0.0,0.0,89.53005462506614,0.0,0.014523025608222,0.011751606384476,0.2,7.922314514959596,2027.9027245912796,-0.137072562515055,-0.340345917288276,88.48498150317215,0.0,0.103002979793403,0.0764831660168,0.3,11.89801229481375,2020.0015161560607,-0.078327724812836,-0.391781967783775,88.88069012799164,0.0,0.035648011399369,0.045697480846185,0.899461219200153,0.858375686539993,0.353440464982322,0.349694753221535,0.0,3484.00019487759,25
6,0.1,2.508135567634514,2021.068828097038,0.0,0.0,89.51676815593075,0.0,0.011722222845503,0.011841403946137,0.2,7.922371462841234,2027.90288844571,-0.116051291267178,-0.339094616329964,88.41413167666822,0.0,0.102182651050015,0.076534946044302,0.3,11.897649287428289,2020.0016256498432,-0.063676091564722,-0.390419305959616,88.80416680289883,0.0,0.036189387879277,0.04549923417004,0.896871196969486,0.87190018552519,0.347535390047519,0.380349104616196,0.0,3489.12374501796,25
0,0.1,2.507920584785701,2021.0706782836303,0.0,0.0,89.9198732152031,0.0,5.137202447e-06,0.012133397585978,0.2,7.922373968923653,2027.9027887988327,-0.115299787824701,-0.355689299838576,88.40845699624633,0.0,0.100256897187605,0.077399230842176,0.3,11.897967158193236,2020.0010129807267,-0.060092831747291,-0.394794385176034,88.82271541676079,0.0,0.035250752893417,0.045864601683365,0.898957809402699,0.883069327015455,0.302267664497471,0.36304359178282,0.0,6526.12934085709,26
1,0.1,2.507920584785701,2021.0706782836303,0.0,0.0,89.9198732152031,0.0,5.137202447e-06,0.012133397585978,0.2,7.922373968923653,2027.9027887988327,-0.115299787824701,-0.355689299838576,88.40845699624633,0.0,0.100256897187605,0.077399230842176,0.3,11.897967158193236,2020.0010129807267,-0.060092831747291,-0.394794385176034,88.82271541676079,0.0,0.035250752893417,0.045864601683365,0.898957809402699,0.883069327015455,0.302267664497471,0.36304359178282,0.0,6526.12934085709,26
2,0.1,2.507920584785701,2021.0706782836303,0.0,0.0,89.9198732152031,0.0,5.137202447e-06,0.012133397585978,0.2,7.922373968923653,2027.9027887988327,-0.115299787824701,-0.355689299838576,88.40845699624633,0.0,0.100256897187605,0.077399230842176,0.3,11.897967158193236,2020.0010129807267,-0.060092831747291,-0.394794385176034,88.82271541676079,0.0,0.035250752893417,0.045864601683365,0.898957809402699,0.883069327015455,0.302267664497471,0.36304359178282,0.0,6526.12934085709,26
3,0.1,2.50811433330563,2021.0691014957329,0.0,0.0,89.61257627590811,0.0,0.008235615823941,0.012192752107807,0.2,7.922354067712618,2027.9028354689945,-0.115499016149384,-0.344963713787543,88.42551515385635,0.0,0.103154125596152,0.076148946590642,0.3,11.897674872824409,2020.00095671466,-0.062697299152393,-0.394305082963661,88.82277761230608,0.0,0.036451063730772,0.045861199195958,0.899833581731131,0.873623336629415,0.338275816545281,0.405890339305564,0.0,3508.07832628814,26
4,0.1,2.508301508869959,2021.0715906899193,0.0,0.0,89.9450168613754,0.0,0.006173764322181,0.011817549546326,0.2,7.922317834218386,2027.902825077197,-0.136106100875193,-0.356285288485961,88.4446682992374,0.0,0.103766055984851,0.076448170792769,0.3,11.897768730815518,2020.001762101822,-0.079587410064717,-0.4033153281001,88.82929586637907,0.0,0.035846162943939,0.045762180310837,0.903376623000473,0.865660013132054,0.350992134136327,0.376127269511946,0.0,3485.57367137564,26
5,0.1,2.507995860265189,2021.072848349943,0.0,0.0,89.94374269863897,0.0,0.005600684215653,0.011735779667757,0.2,7.922252920659247,2027.9029430908752,-0.125092422213147,-0.360531189645945,88.34315986761001,0.0,0.103739344479615,0.077406665443839,0.3,11.898138505805358,2020.001199388547,-0.070949546895829,-0.405958280722235,88.77507353261366,0.0,0.035699219636232,0.04560966465707,0.89739290681323,0.877278725569383,0.345289996127315,0.339136849855273,0.0,3481.70879695057,26
6,0.1,2.508095152559741,2021.0747991958492,0.0,0.0,89.85742150625968,0.0,0.009614497238927,0.012137371773487,0.2,7.922247249198536,2027.90287625856,-0.120705562281131,-0.356579934649209,88.38624494812254,0.0,0.103967451956463,0.077274179394466,0.3,11.898175469849544,2020.0013900635045,-0.067021489282064,-0.402673112601728,88.80444457582563,0.0,0.035205574719805,0.046035426795363,0.896561805548649,0.867442166091929,0.413620045017097,0.243768923866824,0.0,3484.0521557776,26
0,0.1,2.507920883547857,2021.0706780548653,0.0,0.0,89.91982954426616,0.0,1.475654164e-05,0.012105069345807,0.2,7.922373832231968,2027.9027886997792,-0.115301460330352,-0.355690947024277,88.40847681639937,0.0,0.100232959752248,0.077433423111346,0.3,11.89796679702454,2020.0010124677624,-0.060090683296898,-0.394795943609981,88.82270842917389,0.0,0.035239145061186,0.045868003310012,0.898957963428078,0.883071370433343,0.302266303945864,0.363046281077653,0.0,6523.45940377793,27
1,0.1,2.507920883547857,2021.0706780548653,0.0,0.0,89.91982954426616,0.0,1.475654164e-05,0.012105069345807,0.2,7.922373832231968,2027.9027886997792,-0.115301460330352,-0.355690947024277,88.40847681639937,0.0,0.100232959752248,0.077433423111346,0.3,11.89796679702454,2020.0010124677624,-0.060090683296898,-0.394795943609981,88.82270842917389,0.0,0.035239145061186,0.045868003310012,0.898957963428078,0.883071370433343,0.302266303945864,0.363046281077653,0.0,6523.45940377793,27
2,0.1,2.507920883547857,2021.0706780548653,0.0,0.0,89.91982954426616,0.0,1.475654164e-05,0.012105069345807,0.2,7.922373832231968,2027.9027886997792,-0.115301460330352,-0.355690947024277,88.40847681639937,0.0,0.100232959752248,0.077433423111346,0.3,11.89796679702454,2020.0010124677624,-0.060090683296898,-0.394795943609981,88.82270842917389,0.0,0.035239145061186,0.045868003310012,0.898957963428078,0.883071370433343,0.302266303945864,0.363046281077653,0.0,6523.45940377793,27
3,0.1,2.507916269423653,2021.069464118666,0.0,0.0,89.75662908025335,0.0,5.3017231521e-05,0.012727978624593,0.2,7.922313458683551,2027.903008219332,-0.11949442676623,-0.34440702141143,88.37995187175427,0.0,0.104104941877073,0.076532296260972,0.3,11.897839524496383,2020.0015016248728,-0.067248556975592,-0.39566255652115,88.78269191237038,0.0,0.036842039732508,0.045611656627048,0.898253012964255,0.879679737109232,0.297327938490063,0.378700578445469,0.0,3549.98180163182,27
4,0.1,2.508469110500827,2021.0724787896115,0.0,0.0,89.39061534094833,0.0,0.016499456554186,0.011906779660508,0.2,7.922343092249719,2027.9028960228777,-0.133789641188656,-0.340272215421041,88.42904300338662,0.0,0.103912728289564,0.07644592231421,0.3,11.897793154184756,2020.002023901852,-0.076474963899288,-0.392024433043221,88.81530123390209,0.0,0.035451626120077,0.045548336560857,0.900826050787693,0.869334716706525,0.279182016259363,0.450517805956999,0.0,3481.14534928946,27
5,0.1,2.508240743050218,2021.0722336983156,0.0,0.0,89.06675208255902,0.0,0.013155688884737,0.012183373034645,0.2,7.922381966076242,2027.9028389110445,-0.122823875350755,-0.334981352517343,88.42308747394294,0.0,0.102849616649356,0.076205438600846,0.3,11.897433057666536,2020.0017165445545,-0.067171408398886,-0.386905761985828,88.79604681527432,0.0,0.03511830898902,0.045662151993649,0.901134804606527,0.875186936649281,0.288010504416797,0.466144409199789,0.0,3486.89875779793,27
6,0.1,2.508362229484056,2021.0735770084889,0.0,0.0,89.81297253144297,0.0,0.022518358646413,0.012184227020359,0.2,7.922378427772982,2027.9029949302128,-0.127798030336132,-0.330677417851167,88.47783626170487,0.0,0.103575036328832,0.076410339270329,0.3,11.897483069664789,2020.0012355744648,-0.070984378376223,-0.384264833115214,88.846728889298,0.0,0.034382897170022,0.045545214516656,0.904439057193604,0.863381257636195,0.357032239059941,0.344144875611796,0.0,3484.85052375996,27
0,0.1,2.507920853531559,2021.0706780883809,0.0,0.0,89.91987122139005,0.0,5.797189689e-06,0.012122303937448,0.2,7.922373794761866,2027.9027888331932,-0.115300467633664,-0.355692935961014,88.40844696058475,0.0,0.100264768906809,0.077427474604959,0.3,11.89796674307706,2020.0010128400888,-0.0600941777124,-0.394791791690232,88.82272891526173,0.0,0.035247975094287,0.045850807566468,0.898957741821472,0.883069297042983,0.302266925108047,0.363044267182469,0.0,6541.85585875214,28
1,0.1,2.507920853531559,2021.0706780883809,0.0,0.0,89.91987122139005,0.0,5.797189689e-06,0.012122303937448,0.2,7.922373794761866,2027.9027888331932,-0.115300467633664,-0.355692935961014,88.40844696058475,0.0,0.100264768906809,0.077427474604959,0.3,11.89796674307706,2020.0010128400888,-0.0600941777124,-0.394791791690232,88.82272891526173,0.0,0.035247975094287,0.045850807566468,0.898957741821472,0.883069297042983,0.302266925108047,0.363044267182469,0.0,6541.85585875214,28
2,0.1,2.507920853531559,2021.0706780883809,0.0,0.0,89.91987122139005,0.0,5.797189689e-06,0.012122303937448,0.2,7.922373794761866,2027.9027888331932,-0.115300467633664,-0.355692935961014,88.40844696058475,0.0,0.100264768906809,0.077427474604959,0.3,11.89796674307706,2020.0010128400888,-0.0600941777124,-0.394791791690232,88.82272891526173,0.0,0.035247975094287,0.045850807566468,0.898957741821472,0.883069297042983,0.302266925108047,0.363044267182469,0.0,6541.85585875214,28
3,0.1,2.508496561449542,2021.0699702037152,0.0,0.0,89.980973767731,0.0,0.035107404803241,0.011859073865797,0.2,7.922418075402404,2027.9030995193257,-0.111135377767047,-0.340223429751426,88.40596548818645,0.0,0.103932983793522,0.076707790113662,0.3,11.897976033376285,2020.0006535697971,-0.060243646228366,-0.391283864985632,88.84371964078592,0.0,0.035274707717172,0.045671228700715,0.900308005830624,0.871452882938596,0.330153302935326,0.357967590521509,0.0,3507.28658166473,28
4,0.1,2.508405632560551,2021.070787439212,0.0,0.0,89.6863161672011,0.0,0.022523241925695,0.01168767571278,0.2,7.922335889253981,2027.9027968443356,-0.116521027485926,-0.340634299150586,88.37203373078097,0.0,0.103881627528629,0.077095586718469,0.3,11.897864570268649,2020.0008389523416,-0.06333037989487,-0.391288401558473,88.79296932131787,0.0,0.034406640737262,0.0457178593503,0.89792982707353,0.872967821691248,0.294847791815437,0.346342502762493,0.0,3494.49668026739,28
5,0.1,2.508139233159374,2021.0707430120524,0.0,0.0,89.1203617457507,0.0,0.011699927742606,0.012010667624772,0.2,7.922257286944823,2027.9028441886064,-0.094510555265576,-0.324623044691216,88.36883934884902,0.0,0.10319739170623,0.07695596383224,0.3,11.89755080723795,2020.001162036068,-0.044140536268408,-0.377364505840857,88.79023711996403,0.0,0.03269542370229,0.045257700281331,0.894963724949881,0.881749515213529,0.362458312649928,0.342341980429387,0.0,3488.11426003664,28
6,0.1,2.508423916587418,2021.0712436363808,0.0,0.0,89.57396892208851,0.0,0.017206610467159,0.012203294240844,0.2,7.922272631281881,2027.9029191329385,-0.085705104643605,-0.345097568311638,88.35108351879768,0.0,0.104273206617136,0.077379737810661,0.3,11.897923602020198,2020.0013621774024,-0.039879549115057,-0.392284863396093,88.75021742501993,0.0,0.033999673999228,0.045844135600207,0.898868227297746,0.87986256686724,0.322787421043423,0.335724209482253,0.0,3494.34687408726,28
0,0.1,2.507921012405879,2021.0706781705003,0.0,0.0,89.91986448791869,0.0,8.66000405e-06,0.012127119584643,0.2,7.922373682823928,2027.902788867441,-0.11530303086825,-0.355688890651458,88.40847062290922,0.0,0.100285523591806,0.077400438869479,0.3,11.897966883406877,2020.001012368128,-0.060093489452635,-0.394795028172005,88.82268393654908,0.0,0.035243710624195,0.045857425938732,0.898958059259937,0.883069111089609,0.302268132106448,0.363043287813753,0.0,6533.33210286902,29
1,0.1,2.507921012405879,2021.0706781705003,0.0,0.0,89.91986448791869,0.0,8.66000405e-06,0.012127119584643,0.2,7.922373682823928,2027.902788867441,-0.11530303086825,-0.355688890651458,88.40847062290922,0.0,0.100285523591806,0.077400438869479,0.3,11.897966883406877,2020.001012368128,-0.060093489452635,-0.394795028172005,88.82268393654908,0.0,0.035243710624195,0.045857425938732,0.898958059259937,0.883069111089609,0.302268132106448,0.363043287813753,0.0,6533.33210286902,29
2,0.1,2.507921012405879,2021.0706781705003,0.0,0.0,89.91986448791869,0.0,8.66000405e-06,0.012127119584643,0.2,7.922373682823928,2027.902788867441,-0.11530303086825,-0.355688890651458,88.40847062290922,0.0,0.100285523591806,0.077400438869479,0.3,11.897966883406877,2020.001012368128,-0.060093489452635,-0.394795028172005,88.82268393654908,0.0,0.035243710624195,0.045857425938732,0.898958059259937,0.883069111089609,0.302268132106448,0.363043287813753,0.0,6533.33210286902,29
3,0.1,2.507989392592579,2021.0703939024224,0.0,0.0,89.87776832224041,0.0,0.025802166637914,0.01214944057522,0.2,7.922310655819625,2027.9028818374604,-0.104789677240405,-0.348912481956853,88.41471185474137,0.0,0.104737062016613,0.076632405983924,0.3,11.898187008866865,2020.0006402138345,-0.05525824860897,-0.396800715233007,88.84575182713864,0.0,0.034745648786917,0.045402829635315,0.901168498899414,0.872959691993555,0.362498055709039,0.369054738833893,0.0,3496.09180535264,29
4,0.1,2.508103384922589,2021.0718648239608,0.0,0.0,89.95435604847,0.0,0.015037021890179,0.011586817918994,0.2,7.92241227089092,2027.9030981798323,-0.090812520845483,-0.342104418620346,88.3672347956227,0.0,0.101474698387044,0.077244427464127,0.3,11.897715918713478,2020.001512999234,-0.044473998279551,-0.390606130773042,88.79519614778877,0.0,0.037070534368287,0.046072363371914,0.900114756760018,0.87486711179339,0.353721082478614,0.264213844690246,0.0,3487.83698233357,29
5,0.1,2.50809020681483,2021.0723723377969,0.0,0.0,89.75769334623261,0.0,0.01237639274891,0.012261037770978,0.2,7.922357668013026,2027.902938148136,-0.108846100748222,-0.344977194769567,88.47387159951417,0.0,0.10274224735637,0.076666871837916,0.3,11.897799943683902,2020.0017053385773,-0.057599781677059,-0.393427647732518,88.89711001381926,0.0,0.0361278976297,0.045302769872623,0.902173526075782,0.859003919215512,0.33117916064795,0.384264074551931,0.0,3479.31902090683,29
6,0.1,2.507544285844933,2021.0727408375276,0.0,0.0,89.48608970856611,0.0,0.004478516473605,0.011967757163094,0.2,7.922381035669733,2027.9028871093765,-0.125112101707702,-0.336683742681527,88.54309609087849,0.0,0.101320059565885,0.076221830866727,0.3,11.897410460232718,2020.001630222684,-0.069703096902362,-0.388277760483781,88.9265783685454,0.0,0.03609517244634,0.045114353401549,0.900777144636477,0.849276329302411,0.342648124118742,0.370789306539237,0.0,3489.31155665106,29
0,0.1,2.507920891187235,2021.0706782903032,0.0,0.0,89.91987247031676,0.0,2.0415036696e-05,0.012135047189539,0.2,7.922373973235402,2027.902788966656,-0.115299572854426,-0.355691274628418,88.40844487553323,0.0,0.100275542548299,0.077405417929253,0.3,11.897967012833314,2020.0010126154616,-0.060097343179387,-0.394795117601283,88.82270541034617,0.0,0.035252281125326,0.045845625659337,0.898958001351326,0.883068804108661,0.302268806194531,0.363040510787329,0.0,6536.47303982808,30
1,0.1,2.507920891187235,2021.0706782903032,0.0,0.0,89.91987247031676,0.0,2.0415036696e-05,0.012135047189539,0.2,7.922373973235402,2027.902788966656,-0.115299572854426,-0.355691274628418,88.40844487553323,0.0,0.100275542548299,0.077405417929253,0.3,11.897967012833314,2020.0010126154616,-0.060097343179387,-0.394795117601283,88.82270541034617,0.0,0.035252281125326,0.045845625659337,0.898958001351326,0.883068804108661,0.302268806194531,0.363040510787329,0.0,6536.47303982808,30
2,0.1,2.507920891187235,2021.0706782903032,0.0,0.0,89.91987247031676,0.0,2.0415036696e-05,0.012135047189539,0.2,7.922373973235402,2027.902788966656,-0.115299572854426,-0.355691274628418,88.40844487553323,0.0,0.100275542548299,0.077405417929253,0.3,11.897967012833314,2020.0010126154616,-0.060097343179387,-0.394795117601283,88.82270541034617,0.0,0.035252281125326,0.045845625659337,0.898958001351326,0.883068804108661,0.302268806194531,0.363040510787329,0.0,6536.47303982808,30
3,0.1,2.508020118578795,2021.0695160999371,0.0,0.0,89.830850080431,0.0,0.013567033365871,0.012158134903246,0.2,7.922350198968056,2027.9030142971596,-0.125737273679408,-0.346825797431464,88.38328088225987,0.0,0.10220693202141,0.077003578623217,0.3,11.89791570909028,2020.0012451638436,-0.07023351824207,-0.395803486660561,88.80928703998549,0.0,0.036277231911881,0.04541493658552,0.898423341537273,0.872986064536376,0.297712355715672,0.385221115396197,0.0,3486.78389003932,30
4,0.1,2.508092816522388,2021.0722697950207,0.0,0.0,89.58446664316028,0.0,0.019996199869273,0.011758360762183,0.2,7.922318796244536,2027.9028362525737,-0.110177921333948,-0.352300473092898,88.42738553863616,0.0,0.103326822923592,0.076598038735819,0.3,11.898187104275422,2020.0021869863117,-0.059732139556831,-0.399141805552191,88.81648338582116,0.0,0.035805987406109,0.045525207355225,0.902003153657117,0.869499210805429,0.330070530411535,0.409141099871973,0.0,3489.0495915082,30
5,0.1,2.507969861432375,2021.071313395668,0.0,0.0,89.09425740534289,0.0,0.015175523570353,0.011886378238327,0.2,7.922364075050407,2027.9028402631327,-0.099531618440017,-0.336674624969243,88.45094640574207,0.0,0.102309171487189,0.076851672272769,0.3,11.897610200723513,2020.001555993268,-0.048805607405633,-0.385889671471315,88.85915727070562,0.0,0.03519225931828,0.045560685225607,0.901214983563829,0.864135513814151,0.387377793421084,0.271871556910182,0.0,3480.01546146662,30
6,0.1,2.50795815391807,2021.067930650326,0.0,0.0,89.41395351797306,0.0,0.009092130555908,0.01212784140426,0.2,7.922345920596015,2027.9028636266908,-0.111436222250196,-0.337972186582567,88.41046079173633,0.0,0.102696690439895,0.076700803003126,0.3,11.89756631044637,2020.00132710686,-0.059349535927478,-0.388893873950609,88.81777239739489,0.0,0.035316318642239,0.045205147106029,0.896423046793855,0.871743762913396,0.352349508379148,0.352108150904268,0.0,3485.54445218105,30
0,0.1,2.507920612789607,2021.0706778665233,0.0,0.0,89.91985164238825,0.0,1.4483917546e-05,0.01213966208783,0.2,7.922373615420931,2027.9027888656017,-0.115299987437285,-0.35569142369333,88.40848341851306,0.0,0.100268150084015,0.077397804975347,0.3,11.89796706947064,2020.001012776376,-0.06009314620335,-0.394791472930232,88.82268434834542,0.0,0.035251217546624,0.045858462575234,0.898957827472435,0.883069945277959,0.302267646998318,0.363043679142953,0.0,6533.1136025712,31
1,0.1,2.507920612789607,2021.0706778665233,0.0,0.0,89.91985164238825,0.0,1.4483917546e-05,0.01213966208783,0.2,7.922373615420931,2027.9027888656017,-0.115299987437285,-0.35569142369333,88.40848341851306,0.0,0.100268150084015,0.077397804975347,0.3,11.89796706947064,2020.001012776376,-0.06009314620335,-0.394791472930232,88.82268434834542,0.0,0.035251217546624,0.045858462575234,0.898957827472435,0.883069945277959,0.302267646998318,0.363043679142953,0.0,6533.1136025712,31
2,0.1,2.507920612789607,2021.0706778665233,0.0,0.0,89.91985164238825,0.0,1.4483917546e-05,0.01213966208783,0.2,7.922373615420931,2027.9027888656017,-0.115299987437285,-0.35569142369333,88.40848341851306,0.0,0.100268150084015,0.077397804975347,0.3,11.89796706947064,2020.001012776376,-0.06009314620335,-0.394791472930232,88.82268434834542,0.0,0.035251217546624,0.045858462575234,0.898957827472435,0.883069945277959,0.302267646998318,0.363043679142953,0.0,6533.1136025712,31
3,0.1,2.507780646173662,2021.0692756509889,0.0,0.0,89.82216313226861,0.0,0.035346651330781,0.01259451457184,0.2,7.922463196614835,2027.9031831459888,-0.114760776407361,-0.345187680031237,88.39842165877755,0.0,0.1043433524819,0.076510788807944,0.3,11.897564322618608,2020.0012898362816,-0.063010125111168,-0.394540477348341,88.82007255069793,0.0,0.034465051319115,0.045524995194301,0.898710176753289,0.874936407440458,0.308582447764464,0.395742047836842,0.0,3517.61667922454,31
4,0.1,2.508292041098442,2021.0727214220208,0.0,0.0,89.9181332140731,0.0,0.016212462072085,0.012286944004725,0.2,7.922340096306366,2027.902977623316,-0.118626617215834,-0.350201750791031,88.41306001372179,0.0,0.103989587110566,0.076961117713506,0.3,11.897987343715764,2020.001877209001,-0.065591199656081,-0.398368410654627,88.83963736358514,0.0,0.035673985173768,0.045604862299961,0.901482419771857,0.86887793272299,0.315929230300569,0.392826436081387,0.0,3488.72998483501,31
5,0.1,2.508311336996535,2021.0708347977672,0.0,0.0,89.98938918132588,0.0,0.027143752988577,0.011820046460814,0.2,7.922395050693677,2027.90279723462,-0.123779402586329,-0.363052493360122,88.39119137108315,0.0,0.104801931836712,0.076893470005124,0.3,11.898160481619238,2020.0019996200144,-0.069326508222296,-0.407482060670135,88.80368651637164,0.0,0.036256405236751,0.045788259202508,0.904121755630314,0.87101587173823,0.270708810975021,0.456930236709959,0.0,3492.16653309777,31
